QueueDropPackets,PacketsInQueue,PacketsDropPhyRx,PacketsDropPhyRxInterferences,Time(s),NumSTAs,FrequencyBand(GHz),ChannelWidth(MHz),Seed,TotalSimulationTime(s)
0,0,0,0,0,150,6,160,5,60
0,0,85167,17117,1,150,6,160,5,60
838621,33,612222,455899,2,150,6,160,5,60
1717030,33,895017,676004,3,150,6,160,5,60
2595387,32,1101901,855152,4,150,6,160,5,60
3473829,31,1309594,1040690,5,150,6,160,5,60
4351910,32,1478640,1203198,6,150,6,160,5,60
5228978,34,1730931,1455489,7,150,6,160,5,60
6105457,27,2078038,1802596,8,150,6,160,5,60
6980845,40,2570295,2294853,9,150,6,160,5,60
7855999,46,3075927,2800485,10,150,6,160,5,60
8730814,56,3648665,3373223,11,150,6,160,5,60
9605480,53,4260172,3984730,12,150,6,160,5,60
10479962,41,4884926,4609484,13,150,6,160,5,60
11353732,38,5525264,5249822,14,150,6,160,5,60
12226649,47,6193404,5917962,15,150,6,160,5,60
13099491,56,6865598,6590156,16,150,6,160,5,60
13972224,34,7553264,7277822,17,150,6,160,5,60
14844438,41,8258463,7983021,18,150,6,160,5,60
15715732,56,9062996,8787554,19,150,6,160,5,60
16586657,54,9979162,9703720,20,150,6,160,5,60
17456946,55,11014462,10739020,21,150,6,160,5,60
18326238,54,12199252,11923810,22,150,6,160,5,60
19195328,48,13409884,13134442,23,150,6,160,5,60
20064264,22,14630722,14355280,24,150,6,160,5,60
20933175,56,15848840,15573398,25,150,6,160,5,60
21802020,34,17088814,16813372,26,150,6,160,5,60
22670765,47,18321916,18046474,27,150,6,160,5,60
23539401,45,19585418,19309976,28,150,6,160,5,60
24408197,2,20823702,20548260,29,150,6,160,5,60
25276878,56,22084749,21809307,30,150,6,160,5,60
26145635,56,23330253,23054811,31,150,6,160,5,60
27014314,56,24584443,24309001,32,150,6,160,5,60
27883015,56,25842584,25567142,33,150,6,160,5,60
28751661,49,27097226,26821784,34,150,6,160,5,60
29620380,56,28336662,28061220,35,150,6,160,5,60
30489091,56,29582027,29306585,36,150,6,160,5,60
31357405,3,30878436,30602994,37,150,6,160,5,60
32225450,56,32195638,31920196,38,150,6,160,5,60
33093371,56,33519772,33244330,39,150,6,160,5,60
33961196,56,34871751,34596309,40,150,6,160,5,60
34828796,56,36246136,35970694,41,150,6,160,5,60
35696609,19,37594970,37319528,42,150,6,160,5,60
36564218,56,38971461,38696019,43,150,6,160,5,60
37431709,56,40345047,40069605,44,150,6,160,5,60
38299310,46,41721128,41445686,45,150,6,160,5,60
39166967,2,43096691,42821249,46,150,6,160,5,60
40034528,56,44473285,44197843,47,150,6,160,5,60
40902095,2,45859083,45583641,48,150,6,160,5,60
41769749,43,47232700,46957258,49,150,6,160,5,60
42637307,56,48615070,48339628,50,150,6,160,5,60
43504922,56,49987428,49711986,51,150,6,160,5,60
44372534,44,51377711,51102269,52,150,6,160,5,60
45240132,56,52743659,52468217,53,150,6,160,5,60
46107680,44,54132468,53857026,54,150,6,160,5,60
46975247,56,55518496,55243054,55,150,6,160,5,60
47842850,56,56891277,56615835,56,150,6,160,5,60
48710525,44,58253212,57977770,57,150,6,160,5,60
49578123,56,59634803,59359361,58,150,6,160,5,60
50445693,56,61005198,60729756,59,150,6,160,5,60
51313387,42,62367058,62091616,60,150,6,160,5,60
