QueueDropPackets,PacketsInQueue,PacketsDropPhyRx,PacketsDropPhyRxInterferences,Time(s),NumSTAs,FrequencyBand(GHz),ChannelWidth(MHz),Seed,TotalSimulationTime(s)
28265006,33,3507717,3107598,24,150,5,160,4,60
29494159,34,3648082,3247963,25,150,5,160,4,60
30723309,38,3786036,3385917,26,150,5,160,4,60
31952460,32,3931395,3531276,27,150,5,160,4,60
33181573,46,4079655,3679536,28,150,5,160,4,60
34410387,40,4234979,3834860,29,150,5,160,4,60
35638759,31,4409954,4009835,30,150,5,160,4,60
36867005,43,4606741,4206622,31,150,5,160,4,60
38095282,40,4776617,4376498,32,150,5,160,4,60
39323524,39,4962923,4562804,33,150,5,160,4,60
40551801,62,5133618,4733499,34,150,5,160,4,60
41780133,43,5308356,4908237,35,150,5,160,4,60
43008443,37,5475578,5075459,36,150,5,160,4,60
44236789,38,5646573,5246454,37,150,5,160,4,60
45465075,18,5824443,5424324,38,150,5,160,4,60
46693298,46,6005511,5605392,39,150,5,160,4,60
47921589,46,6195995,5795876,40,150,5,160,4,60
49149946,34,6365052,5964933,41,150,5,160,4,60
50378186,35,6553547,6153428,42,150,5,160,4,60
51606404,35,6735586,6335467,43,150,5,160,4,60
52834165,46,6945968,6545849,44,150,5,160,4,60
54061599,56,7168718,6768599,45,150,5,160,4,60
55288970,56,7389326,6989207,46,150,5,160,4,60
56516139,46,7649879,7249760,47,150,5,160,4,60
57743297,34,7902803,7502684,48,150,5,160,4,60
58970393,31,8157160,7757041,49,150,5,160,4,60
60197337,35,8425097,8024978,50,150,5,160,4,60
61424267,46,8718727,8318608,51,150,5,160,4,60
62651191,56,9001814,8601695,52,150,5,160,4,60
63878113,56,9292782,8892663,53,150,5,160,4,60
65105104,56,9568977,9168858,54,150,5,160,4,60
66331808,45,9859850,9459731,55,150,5,160,4,60
67557905,56,10191369,9791250,56,150,5,160,4,60
68783866,35,10520492,10120373,57,150,5,160,4,60
70009904,40,10856400,10456281,58,150,5,160,4,60
71235855,55,11196649,10796530,59,150,5,160,4,60
72461846,31,11538938,11138819,60,150,5,160,4,60
0,0,0,0,0,150,6,160,4,60
0,0,81020,16715,1,150,6,160,4,60
2057323,39,571473,424986,2,150,6,160,4,60
4166945,40,922490,719606,3,150,6,160,4,60
6276324,32,1120816,889038,4,150,6,160,4,60
8385660,38,1357084,1100374,5,150,6,160,4,60
10494792,35,1557243,1294310,6,150,6,160,4,60
12603894,34,1760100,1497167,7,150,6,160,4,60
14712838,33,1945639,1682706,8,150,6,160,4,60
16821836,52,2148453,1885520,9,150,6,160,4,60
18930533,56,2344865,2081932,10,150,6,160,4,60
21039222,56,2561961,2299028,11,150,6,160,4,60
23147849,35,2777321,2514388,12,150,6,160,4,60
25256475,31,3003780,2740847,13,150,6,160,4,60
27365134,33,3217754,2954821,14,150,6,160,4,60
29473617,47,3446507,3183574,15,150,6,160,4,60
31581955,46,3698080,3435147,16,150,6,160,4,60
33689873,52,3976473,3713540,17,150,6,160,4,60
35797677,50,4274222,4011289,18,150,6,160,4,60
37905621,31,4545915,4282982,19,150,6,160,4,60
40013347,42,4847358,4584425,20,150,6,160,4,60
42121110,56,5145069,4882136,21,150,6,160,4,60
44228854,56,5451781,5188848,22,150,6,160,4,60
46336618,56,5746765,5483832,23,150,6,160,4,60
48444371,34,6048379,5785446,24,150,6,160,4,60
50552109,43,6345438,6082505,25,150,6,160,4,60
52659838,50,6644472,6381539,26,150,6,160,4,60
54767536,39,6944717,6681784,27,150,6,160,4,60
56875157,40,7250223,6987290,28,150,6,160,4,60
58982836,36,7557140,7294207,29,150,6,160,4,60
61090572,40,7864732,7601799,30,150,6,160,4,60
63198301,40,8168549,7905616,31,150,6,160,4,60
65306066,36,8455736,8192803,32,150,6,160,4,60
67413827,56,8771861,8508928,33,150,6,160,4,60
69521655,38,9077200,8814267,34,150,6,160,4,60
71629310,36,9381885,9118952,35,150,6,160,4,60
73736774,30,9691958,9429025,36,150,6,160,4,60
75844180,36,10018487,9755554,37,150,6,160,4,60
77951761,36,10324263,10061330,38,150,6,160,4,60
80059286,31,10638213,10375280,39,150,6,160,4,60
82166458,31,10971321,10708388,40,150,6,160,4,60
84272572,30,11394960,11132027,41,150,6,160,4,60
86378606,39,11811931,11548998,42,150,6,160,4,60
88484686,42,12245458,11982525,43,150,6,160,4,60
90590581,47,12683379,12420446,44,150,6,160,4,60
92696623,53,13110163,12847230,45,150,6,160,4,60
94802324,34,13574789,13311856,46,150,6,160,4,60
96908439,41,14006238,13743305,47,150,6,160,4,60
99014125,35,14476232,14213299,48,150,6,160,4,60
101119985,34,14933328,14670395,49,150,6,160,4,60
103225768,32,15404174,15141241,50,150,6,160,4,60
105331445,34,15905809,15642876,51,150,6,160,4,60
107437008,67,16397364,16134431,52,150,6,160,4,60
109542865,53,16848431,16585498,53,150,6,160,4,60
111648541,43,17334658,17071725,54,150,6,160,4,60
113753880,44,17833529,17570596,55,150,6,160,4,60
115859843,33,18290695,18027762,56,150,6,160,4,60
117965500,31,18769402,18506469,57,150,6,160,4,60
120071274,33,19250725,18987792,58,150,6,160,4,60
122176769,56,19752705,19489772,59,150,6,160,4,60
124282803,34,20200670,19937737,60,150,6,160,4,60
